learner_id,age,level,learning_style,resource_id,resource_type,topic,difficulty,engagement_duration,completion,target
117,28,Intermediate,Visual,R034,Article,Pronunciation,2,575,1,Medium
8,30,Advanced,Visual,R011,Audio,Culture,3,550,0,Low
122,18,Beginner,Auditory,R022,Video,Culture,2,535,0,Low
92,34,Intermediate,Visual,R042,Article,Grammar,3,322,1,Medium
164,23,Beginner,Auditory,R035,Interactive,Pronunciation,2,597,1,Medium
90,21,Beginner,Visual,R029,Video,Vocabulary,4,518,0,Low
136,33,Advanced,Visual,R042,Video,Vocabulary,1,595,0,Low
186,32,Intermediate,Visual,R028,Video,Pronunciation,4,354,0,Low
60,32,Advanced,Visual,R018,Article,Culture,3,494,0,Low
178,23,Advanced,Auditory,R014,Video,Grammar,3,334,1,Medium
28,32,Beginner,Auditory,R018,Audio,Pronunciation,4,367,1,High
101,31,Advanced,Auditory,R028,Video,Pronunciation,1,435,1,Medium
41,28,Intermediate,Kinesthetic,R024,Interactive,Vocabulary,1,217,1,High
192,24,Advanced,Visual,R008,Quiz,Grammar,5,263,1,Medium
155,26,Advanced,Visual,R042,Interactive,Pronunciation,2,134,0,Low
191,33,Advanced,Auditory,R045,Article,Grammar,5,439,1,High
145,22,Beginner,Kinesthetic,R008,Video,Culture,1,363,1,High
161,27,Intermediate,Visual,R004,Video,Vocabulary,4,121,0,Low
157,35,Beginner,Auditory,R027,Audio,Culture,2,167,1,Medium
141,20,Beginner,Visual,R036,Video,Grammar,4,246,0,Low
46,30,Beginner,Visual,R005,Interactive,Culture,5,288,1,Medium
35,28,Beginner,Auditory,R033,Article,Vocabulary,3,107,1,Medium
134,34,Beginner,Auditory,R049,Quiz,Grammar,4,327,1,Medium
82,30,Intermediate,Visual,R034,Video,Pronunciation,5,313,0,Low
115,23,Advanced,Visual,R030,Quiz,Culture,5,146,1,Medium
197,34,Beginner,Auditory,R008,Video,Vocabulary,5,240,0,Low
47,30,Beginner,Visual,R039,Article,Pronunciation,3,84,1,Medium
153,27,Intermediate,Visual,R047,Interactive,Vocabulary,3,447,1,Medium
194,20,Intermediate,Auditory,R026,Article,Grammar,3,281,0,Low
10,31,Advanced,Visual,R037,Quiz,Grammar,2,456,0,Low
56,22,Intermediate,Visual,R034,Video,Culture,3,570,1,High
30,22,Advanced,Kinesthetic,R007,Quiz,Vocabulary,3,499,0,Low
109,34,Beginner,Auditory,R040,Interactive,Vocabulary,3,234,1,Medium
5,27,Beginner,Kinesthetic,R028,Article,Vocabulary,4,370,1,Medium
119,22,Advanced,Kinesthetic,R039,Quiz,Grammar,3,333,0,Low
33,21,Intermediate,Kinesthetic,R039,Quiz,Culture,2,94,0,Low
118,23,Advanced,Visual,R028,Interactive,Vocabulary,5,276,0,Low
65,21,Intermediate,Visual,R014,Video,Vocabulary,4,467,1,Medium
146,24,Beginner,Kinesthetic,R050,Quiz,Pronunciation,1,578,0,Low
177,24,Intermediate,Kinesthetic,R038,Interactive,Vocabulary,3,328,1,Medium
11,35,Advanced,Kinesthetic,R004,Video,Culture,5,534,0,Low
85,20,Advanced,Visual,R042,Video,Pronunciation,5,384,0,Low
26,18,Beginner,Kinesthetic,R018,Article,Pronunciation,4,415,0,Low
63,21,Intermediate,Kinesthetic,R044,Interactive,Pronunciation,1,149,0,Low
86,23,Intermediate,Auditory,R048,Video,Grammar,2,101,0,Low
59,26,Intermediate,Auditory,R025,Article,Pronunciation,5,424,1,High
27,31,Beginner,Visual,R007,Audio,Vocabulary,5,261,0,Low
177,29,Intermediate,Auditory,R038,Interactive,Grammar,5,425,0,Low
161,21,Advanced,Auditory,R028,Audio,Grammar,5,347,1,Medium
98,29,Intermediate,Auditory,R005,Video,Grammar,4,540,1,Medium
105,27,Beginner,Visual,R003,Interactive,Grammar,1,560,1,Medium
99,24,Intermediate,Auditory,R044,Article,Grammar,5,111,1,Medium
129,20,Intermediate,Visual,R031,Video,Grammar,2,162,0,Low
149,31,Advanced,Kinesthetic,R047,Interactive,Grammar,2,420,0,Low
55,27,Intermediate,Auditory,R042,Interactive,Pronunciation,3,483,1,Medium
6,33,Advanced,Visual,R020,Audio,Culture,5,264,0,Low
197,33,Advanced,Auditory,R019,Video,Vocabulary,5,73,1,Medium
95,27,Beginner,Kinesthetic,R048,Article,Vocabulary,5,529,1,Medium
133,30,Advanced,Visual,R011,Article,Pronunciation,5,525,0,Low
102,23,Advanced,Visual,R040,Video,Pronunciation,5,363,0,Low
3,29,Beginner,Visual,R003,Video,Grammar,2,486,1,Medium
181,26,Advanced,Kinesthetic,R023,Quiz,Culture,1,169,0,Low
23,30,Beginner,Kinesthetic,R007,Audio,Grammar,1,574,1,Medium
53,21,Intermediate,Kinesthetic,R023,Video,Pronunciation,3,127,1,Medium
165,28,Beginner,Visual,R007,Video,Grammar,2,305,1,Medium
83,35,Advanced,Kinesthetic,R046,Quiz,Vocabulary,5,448,1,Medium
145,28,Beginner,Auditory,R034,Quiz,Vocabulary,1,367,0,Low
85,21,Advanced,Kinesthetic,R042,Interactive,Grammar,4,411,1,Medium
78,35,Intermediate,Visual,R019,Article,Culture,4,125,1,High
110,18,Beginner,Auditory,R009,Audio,Grammar,4,519,1,Medium
1,24,Intermediate,Kinesthetic,R048,Interactive,Grammar,5,406,0,Low
51,23,Advanced,Auditory,R018,Video,Culture,5,384,1,Medium
173,32,Advanced,Auditory,R041,Quiz,Culture,3,92,1,Medium
4,35,Intermediate,Visual,R048,Article,Culture,3,127,0,Low
190,28,Beginner,Auditory,R045,Interactive,Vocabulary,3,246,1,High
193,32,Beginner,Auditory,R042,Article,Grammar,4,251,1,High
113,33,Advanced,Visual,R025,Quiz,Pronunciation,5,272,1,High
32,24,Intermediate,Visual,R014,Interactive,Culture,4,487,1,Medium
34,27,Intermediate,Visual,R044,Interactive,Culture,3,410,0,Low
92,29,Beginner,Auditory,R025,Article,Grammar,5,167,0,Low
95,31,Beginner,Auditory,R019,Quiz,Pronunciation,2,299,0,Low
72,22,Beginner,Auditory,R039,Video,Grammar,1,275,1,High
39,35,Intermediate,Visual,R015,Interactive,Grammar,1,236,0,Low
154,22,Beginner,Kinesthetic,R016,Video,Culture,3,389,0,Low
162,20,Beginner,Auditory,R027,Quiz,Culture,4,509,1,Medium
182,22,Advanced,Kinesthetic,R040,Interactive,Vocabulary,2,506,0,Low
118,34,Beginner,Visual,R010,Interactive,Pronunciation,5,596,0,Low
3,29,Beginner,Auditory,R004,Video,Pronunciation,4,238,0,Low
123,26,Intermediate,Kinesthetic,R019,Audio,Culture,3,454,1,Medium
50,18,Intermediate,Auditory,R028,Video,Culture,4,204,1,Medium
12,35,Advanced,Auditory,R021,Video,Culture,3,257,0,Low
193,21,Beginner,Auditory,R047,Audio,Pronunciation,1,143,0,Low
54,27,Advanced,Kinesthetic,R014,Quiz,Vocabulary,1,144,1,Medium
133,24,Intermediate,Visual,R033,Quiz,Pronunciation,4,516,1,High
57,18,Advanced,Auditory,R048,Interactive,Culture,2,535,1,Medium
145,34,Intermediate,Visual,R010,Article,Culture,5,312,1,Medium
112,19,Advanced,Visual,R019,Article,Vocabulary,3,131,0,Low
47,28,Advanced,Kinesthetic,R030,Interactive,Grammar,5,282,1,High
151,26,Beginner,Kinesthetic,R022,Article,Grammar,1,335,0,Low
85,24,Advanced,Visual,R003,Video,Pronunciation,2,305,1,High
142,34,Beginner,Auditory,R037,Video,Grammar,2,400,1,High
66,34,Beginner,Kinesthetic,R041,Audio,Grammar,5,530,1,Medium
75,19,Beginner,Auditory,R018,Audio,Pronunciation,1,513,1,High
179,23,Beginner,Auditory,R011,Interactive,Culture,5,66,0,Low
103,31,Advanced,Auditory,R048,Interactive,Grammar,4,247,0,Low
166,23,Intermediate,Visual,R002,Interactive,Culture,2,63,0,Low
192,19,Intermediate,Auditory,R012,Video,Pronunciation,2,184,1,Medium
38,18,Intermediate,Visual,R006,Article,Culture,4,74,0,Low
50,27,Advanced,Visual,R043,Interactive,Culture,1,584,1,Medium
98,22,Beginner,Auditory,R040,Interactive,Pronunciation,2,299,1,Medium
82,19,Intermediate,Auditory,R044,Video,Culture,3,419,0,Low
30,33,Advanced,Auditory,R029,Video,Grammar,3,577,1,High
79,19,Beginner,Auditory,R030,Video,Grammar,1,379,1,Medium
91,27,Intermediate,Visual,R002,Article,Grammar,4,290,0,Low
179,19,Beginner,Auditory,R009,Interactive,Grammar,5,89,1,High
191,33,Intermediate,Auditory,R047,Quiz,Culture,1,593,1,High
52,33,Intermediate,Visual,R002,Quiz,Grammar,5,215,0,Low
166,24,Intermediate,Kinesthetic,R029,Interactive,Culture,1,458,0,Low
79,29,Beginner,Kinesthetic,R033,Interactive,Vocabulary,3,405,1,Medium
30,32,Advanced,Visual,R010,Interactive,Culture,4,254,0,Low
106,25,Beginner,Kinesthetic,R034,Interactive,Grammar,3,227,1,Medium
51,23,Intermediate,Visual,R044,Article,Vocabulary,4,436,0,Low
81,27,Beginner,Auditory,R008,Quiz,Pronunciation,5,548,1,High
133,20,Advanced,Auditory,R037,Audio,Culture,1,421,0,Low
29,34,Beginner,Kinesthetic,R033,Quiz,Grammar,2,541,0,Low
132,24,Advanced,Auditory,R047,Quiz,Grammar,2,303,1,Medium
138,21,Advanced,Kinesthetic,R006,Video,Grammar,4,230,0,Low
184,31,Beginner,Kinesthetic,R044,Interactive,Pronunciation,4,572,0,Low
145,32,Intermediate,Auditory,R040,Interactive,Vocabulary,3,465,1,Medium
74,25,Advanced,Auditory,R045,Interactive,Vocabulary,2,266,0,Low
17,32,Beginner,Kinesthetic,R019,Video,Grammar,3,213,0,Low
84,31,Advanced,Auditory,R032,Article,Culture,5,107,0,Low
69,26,Intermediate,Visual,R027,Article,Grammar,2,60,1,Medium
34,25,Beginner,Auditory,R001,Audio,Grammar,5,466,0,Low
6,34,Beginner,Auditory,R043,Article,Culture,1,166,1,Medium
53,19,Beginner,Visual,R033,Article,Grammar,3,232,1,Medium
194,20,Intermediate,Auditory,R040,Interactive,Pronunciation,4,565,0,Low
126,25,Advanced,Auditory,R032,Quiz,Grammar,2,189,1,High
43,29,Beginner,Kinesthetic,R005,Article,Pronunciation,3,457,1,Medium
115,18,Advanced,Auditory,R017,Article,Grammar,4,353,1,Medium
111,27,Advanced,Auditory,R008,Video,Vocabulary,1,506,1,High
151,20,Intermediate,Visual,R042,Audio,Culture,2,75,0,Low
183,23,Beginner,Kinesthetic,R034,Video,Vocabulary,5,408,0,Low
80,24,Advanced,Kinesthetic,R009,Interactive,Grammar,1,262,0,Low
95,35,Beginner,Kinesthetic,R023,Quiz,Grammar,4,193,1,Medium
118,28,Beginner,Auditory,R035,Audio,Pronunciation,2,585,1,Medium
144,22,Intermediate,Kinesthetic,R050,Video,Grammar,2,567,0,Low
8,28,Beginner,Visual,R007,Article,Grammar,1,125,1,Medium
132,29,Beginner,Kinesthetic,R015,Article,Grammar,2,539,0,Low
104,27,Advanced,Visual,R020,Audio,Vocabulary,4,518,1,Medium
132,25,Intermediate,Kinesthetic,R050,Article,Pronunciation,1,401,0,Low
184,26,Beginner,Kinesthetic,R025,Video,Vocabulary,5,218,0,Low
25,21,Advanced,Visual,R003,Video,Pronunciation,1,220,0,Low
195,22,Intermediate,Kinesthetic,R046,Article,Vocabulary,1,313,1,Medium
96,25,Intermediate,Kinesthetic,R024,Article,Grammar,5,586,0,Low
195,26,Advanced,Kinesthetic,R034,Interactive,Vocabulary,4,214,1,High
155,32,Advanced,Auditory,R046,Quiz,Vocabulary,3,545,1,Medium
93,32,Advanced,Visual,R022,Audio,Pronunciation,3,491,0,Low
160,33,Advanced,Kinesthetic,R011,Video,Pronunciation,5,86,0,Low
178,31,Advanced,Visual,R048,Audio,Vocabulary,4,71,1,High
61,25,Beginner,Visual,R008,Interactive,Pronunciation,2,126,1,Medium
122,35,Beginner,Visual,R039,Video,Pronunciation,5,155,0,Low
51,27,Intermediate,Kinesthetic,R043,Interactive,Pronunciation,3,274,0,Low
147,23,Beginner,Kinesthetic,R035,Interactive,Culture,4,253,1,Medium
21,29,Beginner,Visual,R049,Article,Pronunciation,1,349,0,Low
5,19,Beginner,Auditory,R046,Audio,Culture,4,98,0,Low
92,24,Advanced,Visual,R038,Audio,Culture,4,265,0,Low
170,33,Intermediate,Auditory,R008,Article,Pronunciation,3,543,0,Low
61,20,Intermediate,Visual,R037,Audio,Vocabulary,3,396,1,Medium
22,30,Intermediate,Visual,R027,Article,Pronunciation,2,555,1,Medium
149,20,Intermediate,Visual,R028,Video,Grammar,2,308,0,Low
70,35,Beginner,Kinesthetic,R040,Interactive,Vocabulary,5,133,0,Low
1,28,Beginner,Auditory,R034,Interactive,Culture,1,432,1,Medium
133,25,Advanced,Auditory,R032,Audio,Culture,2,197,1,Medium
12,23,Intermediate,Visual,R015,Quiz,Vocabulary,3,516,1,High
90,18,Beginner,Kinesthetic,R044,Interactive,Vocabulary,4,503,1,High
46,18,Beginner,Kinesthetic,R017,Article,Pronunciation,5,412,1,High
34,25,Advanced,Auditory,R033,Quiz,Culture,2,470,0,Low
177,22,Advanced,Kinesthetic,R047,Quiz,Grammar,4,597,0,Low
78,33,Advanced,Auditory,R046,Interactive,Pronunciation,4,512,1,High
45,28,Beginner,Auditory,R016,Interactive,Vocabulary,2,478,1,Medium
155,22,Beginner,Auditory,R029,Interactive,Culture,1,509,0,Low
73,21,Advanced,Kinesthetic,R009,Article,Vocabulary,1,174,1,Medium
26,23,Intermediate,Auditory,R033,Quiz,Vocabulary,5,110,1,High
47,31,Advanced,Auditory,R049,Audio,Vocabulary,1,428,0,Low
121,26,Advanced,Visual,R029,Article,Pronunciation,5,574,0,Low
56,29,Advanced,Auditory,R013,Video,Grammar,3,269,0,Low
94,28,Advanced,Auditory,R021,Interactive,Grammar,2,494,0,Low
107,31,Beginner,Visual,R021,Quiz,Culture,4,286,1,Medium
63,33,Intermediate,Visual,R005,Article,Vocabulary,5,327,0,Low
48,18,Advanced,Kinesthetic,R010,Video,Grammar,1,175,1,Medium
61,30,Intermediate,Auditory,R006,Article,Vocabulary,5,419,1,Medium
81,30,Intermediate,Kinesthetic,R013,Article,Culture,5,388,1,Medium
26,19,Intermediate,Kinesthetic,R001,Audio,Vocabulary,1,99,1,Medium
36,21,Advanced,Visual,R020,Audio,Grammar,1,241,0,Low
1,23,Beginner,Kinesthetic,R047,Article,Vocabulary,2,549,1,Medium
8,22,Advanced,Auditory,R046,Video,Grammar,4,268,1,High
113,20,Intermediate,Visual,R008,Quiz,Culture,2,332,1,Medium
99,18,Intermediate,Auditory,R010,Quiz,Vocabulary,2,178,0,Low
180,21,Beginner,Auditory,R009,Interactive,Grammar,1,441,0,Low
47,19,Advanced,Visual,R049,Interactive,Culture,1,595,0,Low
127,22,Intermediate,Auditory,R041,Quiz,Vocabulary,4,317,0,Low
56,20,Beginner,Visual,R003,Article,Culture,5,542,0,Low
14,26,Intermediate,Auditory,R011,Article,Grammar,2,568,1,High
28,23,Beginner,Visual,R012,Audio,Vocabulary,4,151,0,Low
78,35,Beginner,Kinesthetic,R010,Audio,Vocabulary,2,220,1,Medium
130,23,Advanced,Auditory,R025,Interactive,Vocabulary,5,208,0,Low
109,29,Intermediate,Visual,R049,Quiz,Culture,2,176,1,Medium
154,28,Advanced,Auditory,R049,Article,Culture,3,517,0,Low
14,19,Intermediate,Auditory,R025,Quiz,Grammar,4,104,1,Medium
187,32,Advanced,Auditory,R011,Video,Pronunciation,1,293,0,Low
56,29,Intermediate,Visual,R036,Quiz,Vocabulary,2,434,1,Medium
115,29,Advanced,Kinesthetic,R039,Video,Vocabulary,4,256,1,Medium
7,26,Beginner,Kinesthetic,R026,Audio,Grammar,4,84,1,Medium
3,19,Intermediate,Kinesthetic,R014,Audio,Vocabulary,2,454,1,Medium
111,20,Intermediate,Visual,R039,Interactive,Culture,1,95,1,High
151,29,Beginner,Kinesthetic,R040,Quiz,Culture,1,533,1,High
107,33,Advanced,Visual,R001,Quiz,Vocabulary,2,282,0,Low
18,18,Intermediate,Auditory,R004,Video,Vocabulary,4,589,0,Low
38,20,Intermediate,Auditory,R030,Audio,Culture,1,247,1,Medium
115,19,Advanced,Kinesthetic,R012,Video,Vocabulary,2,461,1,Medium
15,26,Beginner,Visual,R035,Audio,Culture,2,316,1,Medium
192,32,Advanced,Auditory,R013,Video,Pronunciation,2,195,1,Medium
119,35,Advanced,Visual,R031,Audio,Pronunciation,4,503,1,High
28,28,Advanced,Visual,R038,Video,Vocabulary,1,477,1,Medium
39,33,Intermediate,Auditory,R043,Audio,Vocabulary,4,351,1,Medium
185,34,Beginner,Visual,R023,Video,Vocabulary,3,188,0,Low
17,22,Beginner,Auditory,R004,Quiz,Culture,1,400,1,Medium
86,29,Advanced,Auditory,R016,Interactive,Pronunciation,4,316,1,Medium
126,28,Intermediate,Auditory,R007,Video,Pronunciation,1,159,0,Low
44,32,Advanced,Visual,R022,Interactive,Grammar,3,98,0,Low
25,20,Intermediate,Auditory,R029,Quiz,Grammar,5,322,1,Medium
145,18,Intermediate,Visual,R011,Quiz,Vocabulary,2,209,0,Low
13,33,Intermediate,Auditory,R033,Audio,Culture,4,389,0,Low
25,19,Intermediate,Auditory,R029,Interactive,Vocabulary,3,179,0,Low
68,19,Beginner,Kinesthetic,R039,Article,Pronunciation,3,278,1,High
138,20,Intermediate,Kinesthetic,R012,Audio,Vocabulary,1,182,1,High
67,25,Intermediate,Kinesthetic,R007,Interactive,Vocabulary,1,303,0,Low
109,32,Advanced,Visual,R039,Video,Pronunciation,2,577,1,Medium
146,24,Advanced,Visual,R042,Video,Pronunciation,1,80,1,Medium
111,23,Beginner,Auditory,R048,Quiz,Pronunciation,4,249,1,Medium
111,26,Advanced,Auditory,R026,Article,Pronunciation,4,284,0,Low
34,18,Intermediate,Auditory,R040,Video,Grammar,4,525,0,Low
111,25,Advanced,Auditory,R009,Interactive,Culture,5,158,0,Low
8,20,Beginner,Visual,R041,Interactive,Culture,4,422,0,Low
168,21,Advanced,Auditory,R034,Video,Pronunciation,1,142,1,Medium
113,32,Advanced,Auditory,R045,Interactive,Culture,1,115,1,Medium
83,23,Beginner,Kinesthetic,R013,Interactive,Culture,4,81,1,Medium
42,32,Beginner,Auditory,R036,Quiz,Culture,3,244,0,Low
169,20,Intermediate,Auditory,R025,Article,Culture,3,581,0,Low
101,31,Advanced,Auditory,R024,Quiz,Pronunciation,3,323,1,Medium
6,31,Intermediate,Visual,R044,Article,Vocabulary,2,284,0,Low
180,21,Advanced,Kinesthetic,R017,Interactive,Vocabulary,5,97,0,Low
26,29,Advanced,Auditory,R002,Article,Vocabulary,4,182,1,High
64,34,Intermediate,Auditory,R013,Interactive,Grammar,2,215,0,Low
187,24,Advanced,Kinesthetic,R031,Interactive,Culture,3,360,0,Low
184,26,Advanced,Auditory,R029,Quiz,Pronunciation,4,126,1,Medium
59,20,Advanced,Visual,R050,Quiz,Pronunciation,2,453,0,Low
109,30,Beginner,Auditory,R028,Audio,Grammar,1,464,1,Medium
198,32,Intermediate,Visual,R027,Video,Pronunciation,3,508,1,Medium
121,35,Beginner,Visual,R015,Audio,Vocabulary,2,190,0,Low
33,18,Intermediate,Auditory,R031,Audio,Grammar,1,128,1,Medium
181,23,Intermediate,Kinesthetic,R040,Article,Pronunciation,3,404,0,Low
150,19,Advanced,Visual,R015,Interactive,Grammar,5,379,0,Low
21,31,Intermediate,Kinesthetic,R033,Interactive,Grammar,3,236,0,Low
198,23,Beginner,Auditory,R020,Interactive,Pronunciation,5,588,0,Low
70,31,Beginner,Visual,R042,Video,Vocabulary,5,219,0,Low
112,21,Beginner,Auditory,R012,Article,Pronunciation,5,592,0,Low
4,25,Intermediate,Kinesthetic,R037,Article,Culture,4,194,0,Low
94,20,Beginner,Auditory,R009,Interactive,Culture,4,170,0,Low
75,31,Intermediate,Auditory,R023,Audio,Pronunciation,5,342,0,Low
190,34,Beginner,Visual,R008,Video,Vocabulary,1,579,1,Medium
62,25,Beginner,Auditory,R032,Audio,Culture,5,253,1,Medium
94,31,Intermediate,Auditory,R048,Quiz,Culture,2,106,0,Low
95,23,Beginner,Auditory,R014,Article,Pronunciation,5,401,0,Low
152,33,Advanced,Visual,R027,Article,Pronunciation,4,301,0,Low
55,31,Intermediate,Kinesthetic,R025,Audio,Pronunciation,4,581,1,Medium
137,20,Intermediate,Kinesthetic,R013,Video,Grammar,2,429,1,Medium
131,27,Intermediate,Auditory,R021,Article,Grammar,2,190,0,Low
31,26,Advanced,Visual,R045,Audio,Grammar,3,329,0,Low
40,30,Intermediate,Auditory,R031,Video,Pronunciation,1,120,0,Low
36,24,Beginner,Kinesthetic,R037,Audio,Vocabulary,1,223,1,High
152,31,Beginner,Visual,R048,Video,Culture,1,584,0,Low
6,26,Beginner,Kinesthetic,R043,Interactive,Grammar,4,331,1,High
66,32,Intermediate,Kinesthetic,R005,Video,Vocabulary,1,192,1,High
75,31,Beginner,Visual,R013,Quiz,Pronunciation,3,303,0,Low
4,23,Intermediate,Visual,R028,Interactive,Grammar,3,493,1,Medium
79,21,Beginner,Auditory,R043,Audio,Pronunciation,1,97,0,Low
134,25,Advanced,Auditory,R025,Interactive,Vocabulary,2,378,1,Medium
118,34,Advanced,Kinesthetic,R035,Interactive,Grammar,3,569,1,High
113,26,Advanced,Visual,R047,Audio,Grammar,2,435,0,Low
94,18,Advanced,Visual,R039,Audio,Grammar,4,533,0,Low
179,31,Intermediate,Auditory,R007,Quiz,Grammar,3,118,1,Medium
62,28,Beginner,Kinesthetic,R038,Audio,Vocabulary,2,558,1,High
185,20,Advanced,Kinesthetic,R032,Article,Grammar,1,277,1,Medium
194,26,Intermediate,Auditory,R003,Article,Culture,4,188,0,Low
79,31,Advanced,Visual,R045,Quiz,Culture,5,442,0,Low
136,26,Advanced,Auditory,R039,Video,Pronunciation,5,447,0,Low
26,21,Intermediate,Auditory,R037,Video,Grammar,1,144,0,Low
179,21,Intermediate,Auditory,R050,Article,Culture,4,569,1,Medium
173,25,Beginner,Auditory,R022,Audio,Culture,4,496,1,Medium
44,19,Beginner,Visual,R008,Quiz,Culture,4,352,1,Medium
133,26,Advanced,Auditory,R017,Video,Vocabulary,4,108,1,High
70,31,Advanced,Visual,R027,Video,Grammar,5,126,1,High
154,26,Beginner,Auditory,R033,Interactive,Vocabulary,2,188,0,Low
118,33,Beginner,Kinesthetic,R046,Article,Vocabulary,4,88,0,Low
68,34,Intermediate,Visual,R017,Audio,Culture,2,402,1,Medium
19,33,Beginner,Kinesthetic,R042,Quiz,Culture,4,178,1,Medium
20,29,Beginner,Auditory,R012,Video,Pronunciation,3,192,1,Medium
113,20,Advanced,Auditory,R048,Interactive,Grammar,3,386,1,High
140,28,Beginner,Auditory,R046,Article,Grammar,3,244,1,Medium
47,31,Advanced,Visual,R027,Article,Culture,4,565,1,Medium
1,35,Beginner,Kinesthetic,R048,Quiz,Culture,2,593,1,High
90,22,Intermediate,Visual,R008,Video,Grammar,5,300,1,Medium
142,33,Beginner,Visual,R023,Quiz,Pronunciation,1,575,0,Low
64,22,Beginner,Auditory,R042,Quiz,Culture,5,224,1,Medium
38,20,Beginner,Kinesthetic,R049,Interactive,Pronunciation,4,277,1,High
37,29,Advanced,Auditory,R029,Article,Vocabulary,3,64,0,Low
126,18,Intermediate,Visual,R050,Audio,Culture,3,140,0,Low
139,26,Beginner,Auditory,R020,Article,Vocabulary,2,306,1,Medium
100,26,Advanced,Kinesthetic,R016,Article,Culture,4,552,0,Low
77,21,Intermediate,Auditory,R017,Interactive,Vocabulary,5,445,0,Low
3,20,Advanced,Kinesthetic,R016,Audio,Culture,4,366,1,High
161,34,Advanced,Kinesthetic,R019,Video,Pronunciation,4,66,0,Low
134,19,Intermediate,Auditory,R008,Audio,Pronunciation,3,574,1,High
178,18,Beginner,Visual,R038,Video,Pronunciation,5,132,1,Medium
10,25,Advanced,Auditory,R038,Audio,Vocabulary,1,69,1,High
5,30,Advanced,Visual,R029,Quiz,Pronunciation,3,181,0,Low
151,32,Beginner,Visual,R041,Audio,Vocabulary,5,572,0,Low
138,25,Beginner,Auditory,R036,Interactive,Culture,2,500,1,Medium
172,29,Intermediate,Visual,R026,Video,Vocabulary,3,97,1,Medium
130,29,Intermediate,Visual,R031,Article,Culture,2,404,0,Low
13,31,Intermediate,Auditory,R044,Interactive,Grammar,3,397,1,Medium
168,32,Beginner,Auditory,R012,Video,Grammar,4,243,0,Low
130,32,Advanced,Auditory,R017,Video,Grammar,5,126,0,Low
84,26,Advanced,Visual,R015,Article,Vocabulary,2,76,0,Low
65,25,Intermediate,Kinesthetic,R009,Quiz,Grammar,3,442,0,Low
63,23,Beginner,Visual,R039,Interactive,Grammar,2,427,0,Low
101,21,Advanced,Kinesthetic,R042,Article,Grammar,3,375,0,Low
73,24,Intermediate,Auditory,R048,Article,Culture,3,556,1,Medium
17,21,Advanced,Kinesthetic,R012,Quiz,Pronunciation,1,404,1,Medium
9,29,Advanced,Auditory,R032,Interactive,Vocabulary,1,532,0,Low
143,30,Beginner,Auditory,R025,Article,Grammar,1,174,0,Low
152,20,Beginner,Kinesthetic,R039,Quiz,Culture,2,159,1,Medium
38,29,Advanced,Auditory,R018,Interactive,Pronunciation,4,497,1,High
163,19,Intermediate,Kinesthetic,R015,Audio,Pronunciation,3,404,1,High
94,19,Beginner,Auditory,R032,Video,Pronunciation,5,408,1,Medium
95,26,Advanced,Visual,R006,Quiz,Culture,1,198,1,High
49,18,Beginner,Visual,R044,Video,Grammar,2,383,1,Medium
69,25,Beginner,Auditory,R043,Audio,Pronunciation,2,361,1,Medium
62,23,Beginner,Auditory,R035,Article,Culture,2,353,1,Medium
188,23,Advanced,Kinesthetic,R034,Article,Culture,5,588,0,Low
178,35,Intermediate,Visual,R038,Interactive,Vocabulary,5,351,1,Medium
78,34,Intermediate,Kinesthetic,R005,Quiz,Culture,1,133,0,Low
117,29,Intermediate,Auditory,R018,Quiz,Pronunciation,5,543,1,Medium
120,23,Beginner,Auditory,R016,Interactive,Pronunciation,1,75,1,Medium
137,25,Advanced,Kinesthetic,R008,Video,Culture,5,585,1,Medium
162,27,Beginner,Auditory,R025,Article,Pronunciation,5,395,1,Medium
76,18,Intermediate,Visual,R032,Article,Culture,5,575,1,High
35,30,Intermediate,Kinesthetic,R026,Quiz,Pronunciation,1,186,0,Low
1,34,Advanced,Visual,R022,Quiz,Vocabulary,3,577,1,Medium
40,20,Beginner,Visual,R031,Interactive,Grammar,1,188,0,Low
64,25,Intermediate,Visual,R043,Audio,Vocabulary,3,570,0,Low
150,31,Advanced,Kinesthetic,R010,Video,Vocabulary,2,482,1,Medium
60,20,Beginner,Auditory,R012,Audio,Grammar,2,444,0,Low
64,33,Beginner,Visual,R028,Audio,Pronunciation,1,291,1,Medium
93,30,Intermediate,Visual,R006,Quiz,Grammar,3,254,1,Medium
72,34,Intermediate,Visual,R020,Quiz,Culture,3,124,1,High
11,30,Beginner,Auditory,R005,Quiz,Grammar,3,336,0,Low
105,23,Beginner,Auditory,R023,Audio,Vocabulary,2,283,1,Medium
14,34,Intermediate,Kinesthetic,R009,Video,Grammar,1,337,0,Low
60,31,Beginner,Auditory,R029,Quiz,Pronunciation,4,425,1,Medium
30,34,Intermediate,Kinesthetic,R016,Article,Vocabulary,3,575,1,Medium
35,25,Beginner,Kinesthetic,R046,Video,Culture,3,274,0,Low
165,28,Intermediate,Kinesthetic,R022,Article,Pronunciation,4,498,0,Low
5,18,Advanced,Kinesthetic,R008,Video,Vocabulary,1,487,0,Low
83,24,Intermediate,Kinesthetic,R020,Quiz,Culture,3,455,0,Low
123,34,Intermediate,Visual,R014,Interactive,Pronunciation,1,268,0,Low
78,27,Advanced,Auditory,R039,Quiz,Culture,3,560,0,Low
154,28,Beginner,Visual,R037,Audio,Grammar,5,522,1,Medium
